EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country,MultiShowDay
1591,2017-06-01,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior XXIV,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan,False
1592,2017-06-02,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #117,Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan,True
1593,2017-06-02,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #118,Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan,True
1594,2017-06-03,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior XXIV,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1595,2017-06-09,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #119,Televised,"Osaka, Japan",Osaka,Japan,Japan,True
1596,2017-06-09,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #120,Televised,"Osaka, Japan",Osaka,Japan,Japan,True
1597,2017-06-09,NJPW,NJPW Road To Dominion,NJPW Road To Dominion 2017,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1598,2017-06-11,NJPW,NJPW Dominion,NJPW Dominion 6.11 In Osaka-Jo Hall,PLE/PPV,"Osaka, Japan",Osaka,Japan,Japan,False
1599,2017-06-15,NJPW,NJPW Lion's Gate Project,NJPW Lion's Gate Project6,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1600,2017-06-16,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #121,Televised,"Hamamatsu, Shizuoka, Japan",Hamamatsu,Shizuoka,Japan,True
1601,2017-06-16,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #122,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1602,2017-06-16,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #123,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1603,2017-06-18,NJPW,NJPW Kizuna Road,NJPW Kizuna Road 2017,Televised,"Tainai, Niigata, Japan",Tainai,Niigata,Japan,False
1604,2017-06-19,NJPW,NJPW Kizuna Road,NJPW Kizuna Road 2017,Televised,"Koga, Ibaraki, Japan",Koga,Ibaraki,Japan,False
1605,2017-06-20,NJPW,NJPW Kizuna Road,NJPW Kizuna Road 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1606,2017-06-22,NJPW,NJPW Kizuna Road,NJPW Kizuna Road 2017,Televised,"Sakata, Yamagata, Japan",Sakata,Yamagata,Japan,False
1607,2017-06-23,NJPW,NJPW Kizuna Road,NJPW Kizuna Road 2017,Televised,"Goshogawara, Aomori, Japan",Goshogawara,Aomori,Japan,True
1608,2017-06-23,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #124,Televised,"Beppu, Oita, Japan",Beppu,Oita,Japan,True
1609,2017-06-23,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #125,Televised,"Fukuoka, Japan",Fukuoka,Japan,Japan,True
1610,2017-06-24,NJPW,NJPW Kizuna Road,NJPW Kizuna Road 2017,Televised,"Morioka, Iwate, Japan",Morioka,Iwate,Japan,False
1611,2017-06-26,NJPW,NJPW Kizuna Road,NJPW Kizuna Road 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1612,2017-06-27,NJPW,NJPW Kizuna Road,NJPW Kizuna Road 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1613,2017-06-30,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #126,Televised,"Osaka, Japan",Osaka,Japan,Japan,False
1614,2017-07-01,NJPW,NJPW G1 Climax,NJPW G1 Special In USA,Televised,"Long Beach, California, USA",Long Beach,California,USA,False
1615,2017-07-02,NJPW,NJPW G1 Climax,NJPW G1 Special In USA,Televised,"Long Beach, California, USA",Long Beach,California,USA,False
1616,2017-07-04,NJPW,NJPW Lion's Gate Project,NJPW Lion's Gate Project7,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1617,2017-07-14,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #127,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1618,2017-07-17,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan,False
1619,2017-07-20,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1620,2017-07-21,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #128,Televised,"Osaka, Japan",Osaka,Japan,Japan,True
1621,2017-07-21,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1622,2017-07-22,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1623,2017-07-23,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Machida, Tokyo, Japan",Machida,Tokyo,Japan,False
1624,2017-07-25,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Koriyama, Fukushima, Japan",Koriyama,Fukushima,Japan,False
1625,2017-07-26,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Sendai, Miyagi, Japan",Sendai,Miyagi,Japan,False
1626,2017-07-27,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Nagaoka, Niigata, Japan",Nagaoka,Niigata,Japan,False
1627,2017-07-29,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan,False
1628,2017-07-30,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Gifu, Japan",Gifu,Japan,Japan,False
1629,2017-08-01,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Kagoshima, Japan",Kagoshima,Japan,Japan,False
1630,2017-08-02,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Fukuoka, Japan",Fukuoka,Japan,Japan,False
1631,2017-08-03,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #129,Televised,"Osaka, Japan",Osaka,Japan,Japan,False
1632,2017-08-04,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #130,Televised,"Osaka, Japan",Osaka,Japan,Japan,True
1633,2017-08-04,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Matsuyama, Ehime, Japan",Matsuyama,Ehime,Japan,True
1634,2017-08-05,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Osaka, Japan",Osaka,Japan,Japan,False
1635,2017-08-06,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Hamamatsu, Shizuoka, Japan",Hamamatsu,Shizuoka,Japan,False
1636,2017-08-08,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Yokohama, Kanagawa, Japan",Yokohama,Kanagawa,Japan,False
1637,2017-08-11,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1638,2017-08-12,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1639,2017-08-13,NJPW,NJPW G1 Climax,NJPW G1 Climax 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1640,2017-08-18,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #131,Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan,True
1641,2017-08-18,NJPW,RevPro/NJPW/ROH/CMLL War Of The Worlds UK,RevPro/NJPW/ROH/CMLL War Of The Worlds UK,PLE/PPV,"London, England, UK",London,England,UK,True
1642,2017-08-19,NJPW,RevPro/NJPW/ROH/CMLL War Of The Worlds UK,RevPro/NJPW/ROH/CMLL War Of The Worlds UK,PLE/PPV,"Liverpool, Merseyside, England",Liverpool,Merseyside,England,False
1643,2017-08-20,NJPW,RevPro/NJPW/ROH/CMLL War Of The Worlds UK,RevPro/NJPW/ROH/CMLL War Of The Worlds UK,PLE/PPV,"Edinburgh, Scotland, UK",Edinburgh,Scotland,UK,False
1644,2017-08-25,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #132,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1645,2017-09-01,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #133,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1646,2017-09-05,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan,False
1647,2017-09-07,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1648,2017-09-08,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #134,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1649,2017-09-09,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1650,2017-09-10,NJPW,NJPW Destruction,NJPW Destruction In Fukushima,PLE/PPV,"Fukushima, Japan",Fukushima,Japan,Japan,False
1651,2017-09-11,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Shibata, Niigata, Japan",Shibata,Niigata,Japan,False
1652,2017-09-12,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Uozu, Toyama, Japan",Uozu,Toyama,Japan,False
1653,2017-09-14,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Yokkaichi, Mie, Japan",Yokkaichi,Mie,Japan,False
1654,2017-09-15,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #135,Televised,"Kagoshima, Japan",Kagoshima,Japan,Japan,False
1655,2017-09-16,NJPW,NJPW Destruction,NJPW Destruction In Hiroshima 2017,PLE/PPV,"Hiroshima, Japan",Hiroshima,Japan,Japan,False
1656,2017-09-17,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Saijo, Ehime, Japan",Saijo,Ehime,Japan,False
1657,2017-09-19,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Kitajima, Tokushima, Japan",Kitajima,Tokushima,Japan,False
1658,2017-09-20,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Osaka, Japan",Osaka,Japan,Japan,False
1659,2017-09-22,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2017,Non-Televised,"Shunan, Yamaguchi, Japan",Shunan,Yamaguchi,Japan,True
1660,2017-09-22,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #136,Televised,"Osaka, Japan",Osaka,Japan,Japan,True
1661,2017-09-24,NJPW,NJPW Destruction,NJPW Destruction In Kobe 2017,PLE/PPV,"Kobe, Hyogo, Japan",Kobe,Hyogo,Japan,False
1662,2017-09-29,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #137,Televised,"Hamamatsu, Shizuoka, Japan",Hamamatsu,Shizuoka,Japan,False
1663,2017-10-06,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #138,Televised,"Yokohama, Kanagawa, Japan",Yokohama,Kanagawa,Japan,False
1664,2017-10-08,NJPW,NJPW New Japan Road ~ Ganbare! Uonuma,NJPW New Japan Road ~Ganbare ! Uonuma 2017~,Non-Televised,"Uonuma, Niigata, Japan",Uonuma,Niigata,Japan,False
1665,2017-10-09,NJPW,NJPW King Of ProWrestling,NJPW King Of Pro-Wrestling 2017,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan,False
1666,2017-10-12,NJPW,ROH/NJPW G1 Climaxlobal Wars,ROH/NJPW Global Wars 2017: Buffalo,PLE/PPV,"Buffalo, New York, USA",Buffalo,New York,USA,True
1667,2017-10-12,NJPW,NJPW Lion's Gate Project,NJPW Lion's Gate Project8,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1668,2017-10-13,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #139,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1669,2017-10-13,NJPW,ROH/NJPW G1 Climaxlobal Wars,ROH/NJPW Global Wars 2017: Pittsburgh,PLE/PPV,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA,True
1670,2017-10-14,NJPW,ROH/NJPW G1 Climaxlobal Wars,ROH/NJPW Global Wars 2017: Columbus,PLE/PPV,"Columbus, Ohio, USA",Columbus,Ohio,USA,False
1671,2017-10-15,NJPW,ROH/NJPW G1 Climaxlobal Wars,ROH/NJPW Global Wars 2017: Chicago,PLE/PPV,"Villa Park, Illinois, USA",Villa Park,Illinois,USA,False
1672,2017-10-18,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Yamagata, Japan",Yamagata,Japan,Japan,False
1673,2017-10-20,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Niigata, Japan",Niigata,Japan,Japan,True
1674,2017-10-20,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #140,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1675,2017-10-21,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017  ~ Blue Justice VII ~,Non-Televised,"Togane, Chiba, Japan",Togane,Chiba,Japan,False
1676,2017-10-22,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Kanuma, Tochigi, Japan",Kanuma,Tochigi,Japan,False
1677,2017-10-23,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1678,2017-10-25,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Hachinohe, Aomori, Japan",Hachinohe,Aomori,Japan,False
1679,2017-10-26,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Akita, Japan",Akita,Japan,Japan,False
1680,2017-10-27,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #141,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1681,2017-10-28,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Fujisawa, Kanagawa, Japan",Fujisawa,Kanagawa,Japan,False
1682,2017-10-29,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1683,2017-10-30,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1684,2017-11-01,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Saitama, Japan",Saitama,Japan,Japan,False
1685,2017-11-02,NJPW,NJPW Road To Power Struggle,NJPW Road To Power Struggle 2017,Non-Televised,"Shizuoka, Japan",Shizuoka,Japan,Japan,False
1686,2017-11-03,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #142,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1687,2017-11-05,NJPW,NJPW Power Struggle,NJPW Power Struggle 2017,PLE/PPV,"Osaka, Japan",Osaka,Japan,Japan,False
1688,2017-11-09,NJPW,RevPro/NJPW G1 Climaxlobal Wars,RevPro/NJPW Global Wars 2017,PLE/PPV,"London, England, UK",London,England,UK,False
1689,2017-11-10,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #143,Televised,"Fukushima, Japan",Fukushima,Japan,Japan,True
1690,2017-11-10,NJPW,RevPro/NJPW G1 Climaxlobal Wars,RevPro/NJPW Global Wars 2017,PLE/PPV,"London, England, UK",London,England,UK,True
1691,2017-11-16,NJPW,NJPW Lion's Gate Project,NJPW Lion's Gate Project9,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1692,2017-11-17,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #144,Televised,"Hiroshima, Japan",Hiroshima,Japan,Japan,False
1693,2017-11-18,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1694,2017-11-19,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Takasaki, Gunma, Japan",Takasaki,Gunma,Japan,False
1695,2017-11-20,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Tokorozawa, Saitama, Japan",Tokorozawa,Saitama,Japan,False
1696,2017-11-21,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Kofu, Yamanashi, Japan",Kofu,Yamanashi,Japan,False
1697,2017-11-23,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Kobe, Hyogo, Japan",Kobe,Hyogo,Japan,False
1698,2017-11-24,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Yonago, Tottori, Japan",Yonago,Tottori,Japan,True
1699,2017-11-24,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #145,Televised,"Hiroshima, Japan",Hiroshima,Japan,Japan,True
1700,2017-11-24,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #146,Televised,"Kobe, Hyogo, Japan",Kobe,Hyogo,Japan,True
1701,2017-11-25,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Shiga, Japan",Shiga,Japan,Japan,False
1702,2017-11-26,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan,False
1703,2017-11-28,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Nagano, Japan",Nagano,Japan,Japan,False
1704,2017-11-30,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1705,2017-12-01,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Toyohashi, Aichi, Japan",Toyohashi,Aichi,Japan,True
1706,2017-12-01,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #147,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1707,2017-12-02,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Osaka, Japan",Osaka,Japan,Japan,False
1708,2017-12-03,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Kochi, Japan",Kochi,Japan,Japan,False
1709,2017-12-05,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Oita, Japan",Oita,Japan,Japan,False
1710,2017-12-06,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Sasebo, Nagasaki, Japan",Sasebo,Nagasaki,Japan,False
1711,2017-12-07,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Yamaguchi, Japan",Yamaguchi,Japan,Japan,False
1712,2017-12-08,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Hiroshima, Japan",Hiroshima,Japan,Japan,True
1713,2017-12-08,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #148,Televised,"Osaka, Japan",Osaka,Japan,Japan,True
1714,2017-12-09,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Imabari, Ehime, Japan",Imabari,Ehime,Japan,False
1715,2017-12-11,NJPW,NJPW World Tag League,NJPW World Tag League 2017,Televised,"Fukuoka, Japan",Fukuoka,Japan,Japan,False
1716,2017-12-15,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #149,Televised,"Osaka, Japan",Osaka,Japan,Japan,False
1717,2017-12-17,NJPW,NJPW Road To Tokyo Dome,NJPW Road To Tokyo Dome 2018,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1718,2017-12-18,NJPW,NJPW Road To Tokyo Dome,NJPW Road To Tokyo Dome 2018,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1719,2017-12-21,NJPW,NJPW Lion's Gate Project,NJPW Lion's Gate Project10,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1720,2018-01-03,NJPW,NJPW Big ProWrestling Festival,NJPW Big Pro-Wrestling Festival 2018,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1721,2018-01-04,NJPW,NJPW Wrestle Kingdom,NJPW Wrestle Kingdom 12 In Tokyo Dome,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan,False
1722,2018-01-05,NJPW,NJPW New Year Dash !!,NJPW New Year Dash !! 2018,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1723,2018-01-06,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #150,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1724,2018-01-12,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #151,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1725,2018-01-12,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2018,Non-Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan,True
1726,2018-01-14,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2018,Non-Televised,"Kyoto, Japan",Kyoto,Japan,Japan,False
1727,2018-01-15,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2018,Non-Televised,"Takamatsu, Kagawa, Japan",Takamatsu,Kagawa,Japan,False
1728,2018-01-16,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2018,Non-Televised,"Osaka, Japan",Osaka,Japan,Japan,False
1729,2018-01-17,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2018,Non-Televised,"Toyama, Japan",Toyama,Japan,Japan,False
1730,2018-01-19,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #152,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1731,2018-01-19,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2018,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1732,2018-01-21,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2018,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1733,2018-01-22,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2018,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1734,2018-01-26,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #153,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1735,2018-01-27,NJPW,NJPW The New Beginning,NJPW The New Beginning In Sapporo 2018,PLE/PPV,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan,False
1736,2018-01-28,NJPW,NJPW The New Beginning,NJPW The New Beginning In Sapporo 2018,PLE/PPV,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan,False
1737,2018-01-30,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2018,Non-Televised,"Hirosaki, Aomori, Japan",Hirosaki,Aomori,Japan,False
1738,2018-01-31,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2018,Non-Televised,"Kitakami, Iwate, Japan",Kitakami,Iwate,Japan,False
1739,2018-02-01,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2018,Non-Televised,"Sendai, Miyagi, Japan",Sendai,Miyagi,Japan,False
1740,2018-02-02,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #154,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1741,2018-02-03,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2018,Non-Televised,"Chino, Nagano, Japan",Chino,Nagano,Japan,False
1742,2018-02-04,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2018,Non-Televised,"Gifu, Japan",Gifu,Japan,Japan,False
1743,2018-02-05,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2018,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1744,2018-02-06,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2018,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1745,2018-02-08,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2018,Non-Televised,"Kanuma, Tochigi, Japan",Kanuma,Tochigi,Japan,False
1746,2018-02-09,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #155,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,False
1747,2018-02-10,NJPW,NJPW The New Beginning,NJPW The New Beginning In Osaka 2018,PLE/PPV,"Osaka, Japan",Osaka,Japan,Japan,False
1748,2018-02-14,NJPW,NJPW New Japan Road,NJPW New Japan Road 2018 ~ Social Welfare Charity Show ~,Televised,"Naha, Okinawa, Japan",Naha,Okinawa,Japan,False
1749,2018-02-16,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #156,Televised,"Tokyo, Japan",Tokyo,Japan,Japan,True
1750,2018-02-16,NJPW,NJPW Fallout Down Under Tour,NJPW Fallout Down Under Tour 2018,Televised,"Adelaide, South Australia, Australia",Adelaide,South Australia,Australia,True
1751,2018-02-17,NJPW,NJPW Fallout Down Under Tour,NJPW Fallout Down Under Tour 2018,Televised,"Melbourne, Victoria, Australia",Melbourne,Victoria,Australia,False
1752,2018-02-18,NJPW,NJPW Fallout Down Under Tour,NJPW Fallout Down Under Tour 2018,Televised,"Sydney, New South Wales, Australia",Sydney,New South Wales,Australia,False
1753,2018-02-19,NJPW,NJPW Fallout Down Under Tour,NJPW Fallout Down Under Tour 2018,Televised,"Perth, Western Australia, Australia",Perth,Western Australia,Australia,False
1754,2018-02-23,NJPW,NJPW World ProWrestling,NJPW World Pro-Wrestling #157,Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan,True
1755,2018-02-23,NJPW,ROH/NJPW Honor Rising: Japan,ROH/NJPW Honor Rising: Japan 2018,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan,True
1756,2018-02-24,NJPW,ROH/NJPW Honor Rising: Japan,ROH/NJPW Honor Rising: Japan 2018,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan,False
1757,2018-03-01,NJPW,NJPW Anniversary Series,NJPW Anniversary Series 2018,Televised,"Osaka, Japan",Osaka,Japan,Japan,False
